,g,pattern,membership
2979,PRDM11,0,0.7911853572645098
2980,PRDM13,8,0.855863165097884
2981,PRG4,0,0.9983101538711383
2982,PRIM2,6,0.6690243514469003
2983,PRKCA,14,0.9999982464158097
2984,PRKCSH,4,0.9999971991093788
2985,PRLR,0,0.999358284376736
2986,PRMT1,4,0.830802743444294
2987,PROX1,14,0.9999999567825059
2988,PRPF18,14,0.9997617987865864
2989,PRPF4,7,0.6567854417767807
2990,PRR14L,7,0.9496399622955034
2991,PRSS58,0,0.8842728002848684
2992,PSMA8,0,0.9988893863281167
2993,PSMB2,5,0.9534814591626631
2994,PSMD5,14,0.9874229618063087
2995,PSPN,0,0.9178750337990291
2996,PTCRA,0,0.9641612663826633
2997,PTPMT1,14,0.9992641920489993
2998,PTPN11,5,0.999755164025653
2999,PTPN13,3,0.982167004767927
3000,PTPRZ1,2,0.9771459533319377
3001,PTRHD1,11,0.9999984304257021
3002,PTTG1IP,6,0.9326744130617963
3003,PUF60,3,0.9808624147766611
3004,RAB11FIP5,1,0.8613316996979171
3005,RAB40AL,0,0.6878121582894589
3006,"RAB5IF,TGIF2-RAB5IF",3,0.7092596399460833
3007,RANBP6,7,0.997930550697328
3008,RASA1,5,0.9987810665150747
3009,RASGEF1A,8,0.8773858664062758
3010,RASSF2,4,0.9994747448947313
3011,RAX2,0,0.9963312734077057
3012,RBAK,0,0.9760384579881173
3013,RBFOX1,12,0.8094858696363963
3014,RBM12,4,0.7669244454352773
3015,RBM19,7,0.7088462219569265
3016,RBM28,14,0.9038180232794861
3017,RBM38,0,0.9900846527827161
3018,RBM41,0,0.982103068936402
3019,RBP1,14,0.9156052056055214
3020,RCAN3,2,0.9999843320691711
3021,REC8,11,0.988057333942638
3022,REG1B,0,0.9731898232791885
3023,RENBP,0,0.9972166397703187
3024,RESF1,5,0.7639579866713969
3025,REXO5,10,0.9839062994409393
3026,RFPL4B,0,0.9977067964029377
3027,RFX2,14,0.9999123183377846
3028,RFX8,0,0.9778113106738493
3029,RGMA,14,0.44911497691946206
3030,RGS11,12,0.999339713149694
3031,RHEX,0,0.9912297277006447
3032,RHOD,0,0.9995444756347209
3033,RHOH,0,0.9998095343618421
3034,RIC8A,3,0.9957009336857449
3035,RIMKLA,8,0.9767413325704177
3036,RINT1,7,0.41747718689645025
3037,RMND1,0,0.9999357433194841
3038,RNASE1,0,0.999178715825158
3039,RNASE13,0,0.9602210497907032
3040,RND3,4,0.9478542021276716
3041,RNF165,12,0.9373598769442761
3042,RNF168,5,0.9992274257821783
3043,RNF223,0,0.9989989290428172
3044,RPL22L1,0,0.8780413255727476
3045,RPL26L1,4,0.7785324149962841
3046,RPP21,0,0.9757602092701814
3047,RPP38,10,0.8459439943743197
3048,RRN3,12,0.34533696240948214
3049,"RRP7A,SERHL2,SERHL,RRP7BP",14,0.9898000043596866
3050,RSPH4A,2,0.7382341360116859
3051,RSPO1,0,0.994774565211066
3052,RTKN2,2,0.9115231357109171
3053,RTP3,0,0.9934050444460935
3054,RWDD2A,12,0.907271462705739
3055,RWDD4,10,0.8245367801079377
3056,SAMD1,9,0.7993282531925103
3057,SAMD7,0,0.892816822851224
3058,SAMD9L,0,0.6549978277838079
3059,SAP30BP,11,0.9104479795154757
3060,SARDH,7,0.9997379708332631
3061,SATB1,13,0.9999929117786003
3062,SBF1,13,0.9998604919676597
3063,SBK2,0,0.9944163434126059
3065,SCD,3,0.9718570022845566
3066,SCFD2,7,0.9997222922224952
3067,SCGN,14,0.9997886281945917
3068,SCIN,7,0.7617967931754208
3069,SCML1,14,0.9513763012724493
3070,SDK2,0,0.7060213122086922
3071,SEC24B,4,0.9959802751449148
3072,SEC24D,8,0.9992372193678395
3073,SEC31B,8,0.9776020592677818
3074,SELPLG,0,0.9985745671729978
3075,SEMA3D,8,0.9835996409994573
3076,SEMA4D,7,0.8946881032418846
3077,SERPINB1,10,0.9487558781101084
3078,SERPINF2,0,0.7017068492033521
3079,SETD2,1,0.9261287188135959
3080,SFMBT1,0,0.942139011860516
3081,SFT2D1,7,0.617955196048797
3082,SGCD,10,0.9041581916108594
3083,SGK2,0,0.827807978016025
3084,SH3BP5L,7,0.8770695695022002
3085,SIPA1L1,10,0.7427495733978315
3086,SLAIN1,14,0.9995550602334904
3087,SLC13A2,0,0.9995696068733059
3088,SLC16A10,0,0.9934601504891274
3089,SLC24A3,12,0.99551040458575
3090,SLC25A15,8,0.7055252928046476
3091,SLC25A3,3,0.9880792221803206
3092,SLC2A12,2,0.7284887581112427
3093,SLC30A8,0,0.7963566064216645
3094,SLC31A2,0,0.999960412593544
3095,SLC34A1,0,0.9876183478038971
3096,SLC35B3,14,0.99743239428714
3097,SLC4A1,0,0.9976886765067544
3098,SLC51A,0,0.9993927897127733
3099,SLC6A1,14,0.997805515271388
3100,SLC7A1,8,0.990105762178846
3101,SLC9C2,0,0.9226024847016808
3102,SLF1,7,0.8801955767384859
3103,SLFN11,0,0.9982482962919093
3104,SLIT2,10,0.7068559406556405
3105,SLITRK2,2,0.9998562088577017
3106,SMARCA2,1,0.9787818943483643
3107,SMARCC1,5,0.9999837185578486
3108,SMDT1,0,0.9791007394492822
3109,SMIM8,9,0.8837102320412701
3110,SNAPC2,12,0.9837518301335275
3111,SND1,3,0.7053529409923069
3112,SNRK,8,0.999034867385068
3113,SNRNP70,4,0.9999410500511015
3115,SNX16,8,0.7045653402638904
3116,SORCS2,7,0.5995435746276577
3117,SORT1,2,0.9376059418856523
3118,SOWAHB,8,0.5314452637161542
3119,SP8,14,0.9663702112745688
3120,SPATS2,5,0.9962577600634943
3121,SPG21,0,0.9178415646599899
3122,SPIDR,14,0.9852323724942398
3123,SPIN4,12,0.9786870747685641
3124,SPINK1,0,0.9850112739115507
3125,SPNS3,0,0.7893325132511001
3126,SPON1,13,0.7983094396894806
3127,SQLE,3,0.9999300362602254
3128,SRF,9,0.8297047892001927
3129,SRSF1,5,0.9738004479750835
3130,ST18,0,0.5610996867738489
3131,ST20,9,0.9112672244452097
3132,ST3GAL3,7,0.9119716364010751
3133,ST6GAL2,11,0.9999649744323441
3134,STK32B,8,0.9847913106534623
3135,STRADA,13,0.5873053367085042
3136,STX18,8,0.7114425189470115
3137,STYX,1,0.6313515427464353
3138,SULT1C2,0,0.9979302471136775
3139,SUPV3L1,0,0.9965621417537607
3140,SURF1,2,0.9994988955174258
3141,SV2B,12,0.9992564537086446
3142,SYDE2,0,0.9996814301359482
3143,SYNDIG1,8,0.9774569292138846
3144,TAAR9,0,0.998403653032479
3145,TAB1,6,0.9821518231236683
3146,TAF10,11,0.9997821898288356
3147,TAF1B,2,0.5889679056093832
3148,TARS1,4,0.4364622967838098
3149,TAS2R50,0,0.9333448059085319
3150,TBC1D16,3,0.9552481412763036
3151,TBC1D2,0,0.9996920942503849
3153,TBPL1,13,0.5317821329822994
3154,TBX4,0,0.9669756398034236
3155,TCTEX1D1,8,0.6524492629278482
3156,TCTN2,14,0.9947971710600544
3157,TEFM,7,0.9200669066721273
3158,TEP1,10,0.9629210280350502
3159,TERF1,14,0.9831089557194768
3160,TEX13A,0,0.6681279766113971
3161,TEX13C,14,0.9991343739050249
3162,TEX49,8,0.5480731436045002
3163,TFAP4,4,0.7400830628540622
3164,TFDP1,11,0.9997247803838851
3165,"TFIP11,SRRD",7,0.997084780619488
3166,TG,0,0.908753634412522
3167,THAP3,13,0.9312092356621974
3168,THBS3,6,0.8080592109981485
3170,TIAM1,12,0.7150681742647756
3171,TIMM10B,4,0.9599259063011933
3172,TIMM21,14,0.9981353844151575
3173,TIMM9,5,0.957256750729807
3174,TIMMDC1,10,0.7328629049474935
3175,TIPARP,8,0.7399598393813228
3176,TJP3,0,0.9998807428220546
3177,TLCD3A,5,0.9405164398697634
3178,TLE1,5,0.6846922013827339
3179,TM7SF3,12,0.9524308287879256
3180,TMCC3,1,0.820377194584199
3181,TMED7,3,0.6960597981272876
3182,TMEM116,2,0.529478329899602
3183,TMEM132B,11,0.852930084762956
3184,TMEM158,6,0.9999350844686892
3185,TMEM179,12,0.9184393327023403
3186,TMEM184B,7,0.975992535061331
3187,"TMEM191C,TMEM191B",12,0.943829896608434
3188,TMEM201,0,0.9082287984321639
3189,TMEM203,7,0.5191750268702297
3190,TMEM243,0,0.9976577491426971
3191,TMEM256,14,0.9656558402710117
3192,TMEM269,0,0.992608770607847
3193,TMEM31,0,0.6311179750320353
3194,TMEM38B,0,0.99207769133819
3195,TMEM54,8,0.5381886973006719
3196,TMEM62,7,0.6418948810089181
3197,TMEM81,8,0.561778817583429
3198,TMEM97,5,0.9401818138944206
3199,TNFAIP1,13,0.9998775499181917
3200,TNFRSF11B,0,0.9999472881073808
3201,TNFRSF19,14,0.9946290432102391
3202,TNIP1,11,0.9923429369735464
3203,TNKS1BP1,2,0.9987260412200554
3204,TNS3,0,0.6316645531844702
3205,TOR2A,0,0.993651410798003
3206,TOX2,14,0.5922060964353435
3207,TPM1,3,0.9144733588180155
3208,TPP2,0,0.8291838539934171
3209,TPR,2,0.8151752341736809
3210,TPRN,8,0.5894884078255929
3211,TPST2,8,0.5691565097096064
3212,"TPTEP2-CSNK1E,CSNK1E",3,0.5425713726503376
3213,TRAFD1,4,0.5906797204009336
3214,TRAIP,10,0.9454830975577565
3215,TREML4,0,0.6693197443392516
3216,TRIB3,8,0.9919549554298444
3217,"TRIM6-TRIM34,TRIM34",0,0.998347765297935
3218,TRIM62,13,0.9657281901611879
3219,"TRNT1,CRBN",4,0.8996414170145346
3220,TRPC3,0,0.9220370753863729
3221,TSHZ1,10,0.8905788195120926
3222,TSPAN11,0,0.9866528659278453
3223,TSPAN2,12,0.5059049276513101
3224,TSR1,10,0.9171719573139393
3225,TTC21A,0,0.9319358185941238
3226,TTC7B,7,0.9986753158541094
3228,TTPAL,0,0.870959398581777
3229,TUBA3C,12,0.6046636161516908
3230,TUBG2,1,0.7902417664891024
3231,TWF1,13,0.9427279236119878
3232,TWSG1,13,0.7059769299313493
3233,TXLNB,0,0.9992381066477922
3234,TXLNG,0,0.9359221748442337
3235,TXNDC9,7,0.5525749275231732
3236,UBE2R2,1,0.7807007110698593
3237,UCKL1,13,0.6557994296244133
3238,UEVLD,0,0.9540597103480019
3239,UFL1,7,0.9995474024548614
3240,ULK1,2,0.9738448272653093
3241,UNC80,8,0.9973855329025962
3243,"URGCP-MRPS24,MRPS24",9,0.536971858224511
3244,USB1,7,0.9935848515943188
3245,USF1,8,0.9405847979801649
3246,USP4,9,0.9368599570522119
3247,USP47,14,0.9999236526901011
3248,USP49,0,0.9170369470212306
3249,USPL1,8,0.8542314137476135
3250,UST,1,0.9975886328607121
3251,UTP20,0,0.9968512004480888
3252,UTP23,8,0.9944912468899962
3254,UTP6,12,0.5019559811056044
3255,VAMP3,10,0.9479427046012422
3256,VARS2,12,0.4394507250912768
3257,VMO1,0,0.8837056642359656
3259,VPS33B,8,0.7657091687449408
3260,VPS35L,7,0.8849803999167672
3261,VRK3,0,0.9207180530917585
3262,WAC,5,0.9115204769917956
3263,WDCP,8,0.8921233838335979
3264,WDFY1,8,0.8696531969803444
3265,WFDC11,0,0.9996565771336683
3266,WHAMM,0,0.9713894900197408
3267,WIF1,0,0.7974869029568711
3268,WIPF2,11,0.6771787316428572
3269,WNT5A,10,0.7939497925144586
3270,WT1,0,0.9809526308825142
3271,WWOX,13,0.9048065825590563
3272,WWP1,13,0.7542204362706013
3273,XKR5,0,0.9999130514224058
3274,XYLB,7,0.9035492315619658
3275,YARS2,0,0.840170758807685
3276,YTHDF1,7,0.8357994179943325
3277,ZBBX,8,0.7885037923848262
3278,ZBTB16,14,0.9961798935849168
3279,ZBTB24,7,0.9017847157045529
3280,ZBTB25,13,0.9154701425601932
3281,ZBTB3,0,0.618576445892402
3282,ZBTB48,8,0.9847205524293514
3283,ZC3H13,12,0.4542499889012979
3284,ZC3H4,11,0.9376266080031602
3285,ZC3HAV1L,0,0.8111883669972159
3286,ZCCHC8,10,0.6767339089177457
3287,ZFYVE16,14,0.9812684972567778
3288,ZKSCAN8,5,0.7188610865693399
3289,ZMYM5,14,0.9997462204385351
3290,ZNF100,2,0.9983859432677201
3291,ZNF124,2,0.999964624073671
3292,ZNF18,8,0.8415582641259826
3293,ZNF213,7,0.8604831410829137
3294,ZNF276,12,0.8574282239579145
3295,ZNF282,8,0.9770652531352468
3296,ZNF316,3,0.9247021164583837
3297,ZNF335,0,0.8708220433061624
3298,"ZNF33A,ZNF33B",9,0.99934564282564
3299,ZNF365,1,0.9913159439904691
3300,ZNF367,10,0.9237426915821315
3301,ZNF433,10,0.9194615296834711
3302,ZNF461,14,0.9489059346687686
3303,ZNF469,0,0.9234043910380956
3304,ZNF483,13,0.993487697775839
3305,ZNF496,0,0.8303797133776403
3306,ZNF501,14,0.9161139375192586
3307,ZNF526,0,0.5526853194800962
3308,ZNF550,14,0.43292202695927584
3309,ZNF552,0,0.9067088857763819
3310,ZNF563,0,0.9984767518318051
3311,ZNF593,8,0.4897310668118296
3312,ZNF622,7,0.47215351793270366
3313,ZNF691,0,0.9998226947418478
3314,ZNF785,7,0.9998464458788793
3315,ZNF786,8,0.9900907436913916
3317,ZNF827,13,0.8314500572805018
3318,ZNF841,13,0.7292716413759405
3319,ZNF880,8,0.9903353197536677
3320,ZNRD2,9,0.9229283777157058
3321,A1BG,0,0.984436496093163
3322,A1CF,0,0.8973625313426957
3323,AADACL3,0,0.9982202349417395
3324,AADACL4,0,0.9998626180241452
3325,AAGAB,3,0.9687152286638859
3326,AAMP,1,0.7658624370730749
3327,AARSD1,12,0.761851745941989
3328,AASS,6,0.9999919496860507
3329,ABAT,3,0.5975267727899056
3330,ABCA1,10,0.9762857068251108
3331,ABCA12,0,0.99973642297922
3332,ABCA13,0,0.9999304214808732
3333,ABCA4,0,0.996914580039292
3334,ABCA6,0,0.9979700192844225
3335,ABCA9,0,0.9997046699010287
3336,ABCB1,0,0.9904980858755548
3337,ABCB11,0,0.9877565025262084
3338,ABCB4,0,0.9481761313011431
3339,ABCB5,0,0.9998735374667699
3340,ABCC10,8,0.7373736693501816
3341,ABCC12,0,0.9935035820105655
3342,ABCC3,0,0.9970442855448691
3343,"ABCC6P1,ABCC6,ABCC6P2",0,0.990698103851068
3344,ABCC8,12,0.999322061419766
3345,ABCD1,0,0.9499960278009142
3346,ABCD2,8,0.5837849987555871
3347,ABCF1,0,0.999870498244218
3348,ABCF3,0,0.998930554420812
3349,ABCG4,0,0.8492858881099218
3350,ABCG5,0,0.9999174052075956
3351,ABCG8,0,0.9996371925208817
3352,ABHD1,0,0.9992808803370875
3353,ABHD11,0,0.9991315666900352
3354,ABHD14B,8,0.5153249507907736
3355,ABHD15,0,0.9989449144186617
3356,ABHD16A,5,0.7760671144739031
3357,ABHD16B,0,0.9812379114627594
3358,ABHD17C,7,0.9781152511611412
3359,ABHD3,6,0.6932439316526748
3360,ABHD6,8,0.8273852831214491
3361,ABI2,3,0.9988292859664156
3362,ABI3,8,0.9972010515049141
3363,ABRA,0,0.9906183356054512
3364,ABT1,0,0.9205991963912631
3365,ACAD8,8,0.8427573652147873
3366,ACADS,0,0.8284203617694175
3367,ACADSB,0,0.8464612704200938
3368,ACADVL,1,0.5433997375136799
3369,ACAN,0,0.9998031134292786
3370,ACAP3,12,0.5212999146035419
3371,ACBD5,13,0.9937289314074849
3372,ACBD6,13,0.987651173563664
3373,ACBD7,6,0.9648384585298401
3374,ACCSL,0,0.9969245717592684
3375,ACE2,0,0.9990874027763565
3376,ACER2,8,0.9265355884637275
3377,ACER3,0,0.7907221982196869
3378,ACHE,12,0.9997387436377732
3379,ACKR2,10,0.8032485038611115
3380,ACKR3,8,0.998005848584948
3381,ACMSD,0,0.9838471531812923
3382,ACO1,0,0.9705646339785308
3383,ACO2,11,0.8926584105263558
3384,ACOD1,0,0.9997954905709243
3385,ACOT12,0,0.9998696371399423
3386,ACOT2,0,0.9978751556176146
3387,ACOT9,8,0.5190005381133159
3388,ACOX2,0,0.7107004613659065
3389,ACOXL,0,0.9996944204974301
3390,ACP1,4,0.9081095414721817
3391,ACP5,0,0.999487495776914
3392,ACRBP,0,0.9986166357236225
3393,ACRV1,0,0.9997562036936891
3394,ACSL5,0,0.9989866973416278
3395,ACSL6,9,0.6934080689184082
3396,ACSM1,0,0.996922718990972
3397,"ACSM2A,ACSM2B",0,0.9998380808804307
3398,ACSM3,0,0.8220005900261618
3399,ACSM6,0,0.9995066458892261
3400,ACSS1,6,0.9982167366743725
3401,ACSS2,3,0.7784647125277618
3402,ACTA2,8,0.9989943780110737
3403,ACTC1,0,0.9954508200373305
3404,ACTL10,0,0.9989549600111842
3405,ACTL7A,0,0.5345462939186331
3406,ACTL8,1,0.9567878399248048
3407,ACTL9,0,0.5189866759341253
3408,ACTN2,1,0.9814313789321213
3409,ACTR3,3,0.998069713270952
3410,"ACTR3B,ACTR3C",4,0.7976781448931582
3411,ACTR6,13,0.7393388850589998
3412,ACTRT1,0,0.9996160271956283
3413,ACTRT2,0,0.9947309770455026
3414,ACVR1C,0,0.987260667603357
3415,ACVR2A,9,0.8716376833769063
3416,ACVRL1,0,0.999154653508381
3417,"ACY1,ABHD14A-ACY1",0,0.9999177278589818
3418,ACYP1,12,0.9016067085751778
3419,ADA,0,0.9985349810483876
3420,ADAD1,0,0.9991856497351208
3421,ADAL,0,0.6676070869918612
3422,ADAM29,0,0.9998993100354384
3423,ADAM30,0,0.9972215107687906
3424,ADAMDEC1,0,0.9870111574005532
3425,ADAMTS1,0,0.9999580308358573
3426,ADAMTS12,0,0.9282301704361058
3427,ADAMTS14,0,0.9378337769513813
3428,ADAMTS16,0,0.9996130410139196
3429,ADAMTS19,0,0.9995547044915329
3430,ADAMTS6,0,0.9999134880231364
3431,ADAMTS8,0,0.9994144054381964
3432,ADAMTS9,8,0.9298315735776417
3433,ADAMTSL3,1,0.9662572184864808
3434,ADAT1,7,0.9966949710880787
3435,ADCK1,0,0.8572105136807787
3436,ADCK5,12,0.599500550290872
3437,ADCY1,9,0.9824843290530411
3438,ADCY2,8,0.6109205082633298
3439,ADCY6,1,0.9955674326094823
3440,ADCY7,0,0.9838384882527172
3441,ADCYAP1R1,9,0.5087978320609009
3442,ADD1,4,0.999685076071039
3443,ADGB,0,0.9998742096446656
3444,ADGRA1,8,0.5868785784575667
3445,ADGRA2,0,0.9916108536028793
3446,ADGRB2,12,0.8611307410690155
3447,ADGRD1,0,0.9998645755916956
3448,ADGRE1,10,0.8599820266521164
3449,"ADGRE2,ADGRE3",0,0.9884697673151484
3450,ADGRE5,0,0.9996961138872011
3451,ADGRF2,0,0.9987875899624188
3452,ADGRF3,0,0.9998136356928443
3453,ADGRF4,0,0.9998287635428942
3454,ADGRF5,0,0.999792611812356
3455,ADGRG2,9,0.8380634928039916
3456,ADGRG5,0,0.9990461666908326
3457,ADGRG6,8,0.9903943825855511
3458,ADGRG7,0,0.9997205920371954
3459,ADGRL2,7,0.9999996560831067
3460,"ADH1B,ADH1C,ADH1A",0,0.9999260741987882
3461,ADH4,0,0.9999562697447275
3462,ADH5,5,0.9999079407199462
3463,ADH6,0,0.9999548658002679
3464,ADH7,0,0.9995427281575987
3465,ADI1,8,0.8982383469107899
3466,ADIG,0,0.9910568820023579
3467,"ADIPOQ-AS1,ADIPOQ",0,0.9707936392981417
3468,ADK,2,0.9993863264123725
3469,ADM,0,0.999892879002463
3470,ADM5,0,0.9990911449145614
3471,ADPRH,12,0.7600318829686555
3472,ADPRHL1,0,0.9488891565647785
3473,ADPRHL2,1,0.9715973382023714
3474,ADPRM,10,0.680579518681236
3475,ADRA1B,0,0.9999087266483103
3476,ADRA1D,0,0.9918111229443062
3477,ADRA2A,7,0.9942882282727424
3478,ADRA2B,8,0.8841458883632414
3479,ADRA2C,0,0.8294916253774867
3480,ADRB1,12,0.9947845749415324
3481,ADRB2,0,0.9691676515102856
3482,ADRB3,0,0.9914005311910601
3483,ADSL,10,0.5641303920965332
3484,"ADSSL1,ADSS1",0,0.991389461452439
3485,AEBP2,13,0.9999818838925046
3486,AEN,10,0.9957743390520258
3487,AFAP1,9,0.9537470284148161
3488,AFDN,14,0.9999970432855437
3489,AFG1L,0,0.9116663829080262
3490,AFMID,8,0.613440039796141
3491,AFP,0,0.9998634110277616
3492,AGAP1,12,0.9675069818474574
3493,AGAP3,1,0.9851337107483972
3494,AGFG2,0,0.9780534770080825
3495,AGMAT,0,0.9739334890440526
3496,AGMO,0,0.9854327930243961
3497,AGO2,5,0.9999909105898159
3498,AGO3,14,0.9842150506407171
3499,AGPAT4,12,0.8954320086770378
3500,AGR2,0,0.9181410506195423
3501,AGRP,0,0.9952300922615335
3502,AGT,1,0.8427085038015351
3503,AGTPBP1,1,0.9902568297463402
3504,AGTR1,0,0.9997337523662221
3505,AGTR2,0,0.9977328413049531
3506,AGXT2,0,0.9999403825369069
3507,AHCY,11,0.6202196044393281
3508,AHNAK,10,0.9762333274022523
3509,AHR,8,0.6899936543778961
3510,AHRR,0,0.9993923758520642
3511,AHSG,0,0.9971084931981256
3512,AICDA,0,0.9901066538971415
3513,AIDA,4,0.9995989391362204
3514,AIF1,0,0.999534622088443
3515,AIF1L,6,0.9999894698430346
3516,AIFM2,0,0.9925491146528927
3517,AIFM3,0,0.8591496866771292
3518,AIG1,9,0.9634108161831457
3519,AIM2,8,0.9947019847025347
3520,AIMP1,13,0.48726627890516816
3521,AIMP2,0,0.997629660690161
3523,AIRE,0,0.9570582719859868
3524,AJAP1,12,0.9999189731218053
3525,AJUBA,8,0.8875547654975885
3526,AK4,6,0.9999828619041303
3527,AKAIN1,0,0.9999694101833007
3528,AKAP1,9,0.5479133129561342
3529,AKAP12,6,0.9975911757431076
3530,AKAP13,1,0.9095423407231856
3531,AKAP4,0,0.9896566118056697
3532,AKAP6,13,0.9999997189817759
3533,AKIP1,7,0.9950021363915006
3534,AKIRIN1,3,0.967343242668543
3535,AKIRIN2,5,0.9190753806203585
3536,AKR1A1,9,0.9995236589356941
3537,"AKR1B10,AKR1B15",0,0.9884530754952255
3538,AKR7A2,10,0.9216265606796534
3539,AKR7L,0,0.9920531684656183
3540,AKT1,11,0.5334949973081746
3541,ALAS1,8,0.988777162323585
3542,ALCAM,1,0.9921532997736889
3543,ALDH16A1,10,0.8691193163023772
3544,ALDH18A1,10,0.9190339546351278
3545,ALDH1A1,0,0.9999149624306253
3546,ALDH1A2,0,0.9997362139943106
3547,ALDH1B1,7,0.9999830828657451
3548,ALDH1L2,14,0.6137473549108934
3549,ALDH3B2,8,0.9896170731859552
3550,ALDH4A1,8,0.9314105358076407
3551,ALDH6A1,6,0.9999915216512935
3552,ALDH9A1,6,0.9999754070325756
3553,ALG10,10,0.8971605988113646
3554,ALG12,0,0.9519120879686005
3555,ALG13,12,0.9171838045009635
3556,ALG1L2,8,0.568321689702309
3557,ALKAL2,0,0.7254216765406074
3558,ALKBH2,7,0.9993031851344796
3559,ALKBH3,0,0.9664541283704448
3560,ALKBH4,0,0.9326410380663527
3561,ALLC,0,0.9999315393401635
3562,ALMS1,4,0.9891017587758518
3563,ALOX15,0,0.9998348701120158
3564,ALOX15B,0,0.9999672605731875
3565,ALOX5,0,0.9945225469056751
3566,ALOX5AP,8,0.9965322458395784
3567,ALOXE3,0,0.9939560492032342
3568,ALPG,8,0.9741217731075058
3569,ALPI,0,0.9154050546000714
3570,ALPK1,0,0.7282472097044951
3571,ALPK2,0,0.9002464973332669
3572,ALPK3,0,0.8239808276021647
3573,ALX1,0,0.9946778296510029
3574,ALX3,0,0.982247100607359
3575,ALX4,0,0.9981910137918332
3576,AMD1,1,0.7981223579752629
3577,AMER2,9,0.43844648617654125
3578,AMH,0,0.879150083002949
3579,AMHR2,0,0.9999145408402682
3580,AMIGO1,8,0.8575395147712243
3581,AMIGO3,0,0.9998978904232925
3582,AMN,0,0.9959870641441937
3583,AMOTL1,10,0.9934040635855562
3584,AMPD1,0,0.9981802981136599
3585,AMPD3,0,0.9998799080699681
3586,AMT,8,0.6438596855470705
3587,AMTN,0,0.9952777836095721
3588,AMZ1,0,0.9981488089950673
3589,AMZ2,4,0.9999428024521866
3590,ANAPC1,10,0.9123571945496483
3591,ANAPC4,0,0.5684762120004588
3592,ANGPT1,0,0.9993073514896311
3593,ANGPT2,0,0.6441371679993904
3594,ANGPT4,0,0.9597409080059067
3595,ANGPTL1,0,0.9973636585621246
3596,ANGPTL4,0,0.9998986678080231
3597,ANGPTL6,14,0.9725021174612771
3598,ANGPTL7,0,0.9882387853896529
3599,ANGPTL8,0,0.9986337422595014
3600,ANK1,0,0.9999409334521856
3601,ANKDD1B,0,0.9993082478244355
3602,ANKFN1,0,0.6829513089272345
3603,ANKK1,0,0.9982085724801403
3604,ANKLE1,0,0.9992948211281888
3605,ANKLE2,4,0.6262658548031965
3607,ANKRD17,3,0.9998390939085231
3608,ANKRD18B,0,0.9941248558365626
3609,ANKRD22,0,0.9992597376770188
3610,ANKRD23,0,0.9765974266917516
3611,ANKRD24,0,0.9352872917046346
3612,ANKRD28,12,0.9732587602990286
3613,ANKRD30A,10,0.9694566177672297
3614,ANKRD30B,0,0.9994557229129168
3615,ANKRD31,0,0.998894353803064
3616,ANKRD33B,8,0.9647254901941275
3617,ANKRD34B,0,0.5515624839954384
3618,ANKRD34C,0,0.8324710540009543
3620,ANKRD55,0,0.9945923973038977
3621,ANKRD61,0,0.9867607984837395
3622,ANKRD63,0,0.9999387874131785
3623,ANKRD7,0,0.9988537182193755
3624,ANKS4B,0,0.99995781099471
3625,ANKUB1,0,0.9999737305674316
3626,ANLN,3,0.9997436828723898
3627,ANO1,0,0.9994640589450753
3628,ANO10,9,0.9973196591134004
3629,ANO2,0,0.9997668579640102
3630,ANO5,0,0.850366555546652
3631,ANOS1,9,0.9898444690544919
3632,ANP32D,8,0.5810256524874481
3633,ANTXRL,0,0.9973106263046838
3634,ANXA13,0,0.998796691162351
3635,ANXA2,14,0.5226875254679143
3636,ANXA4,0,0.9989766033529295
3637,ANXA9,0,0.9984895820257587
3638,AOAH,0,0.9931053849847573
3639,AOC1,0,0.9998951674147816
3640,AOC2,0,0.999216496664198
3641,AOC3,0,0.9978009454742802
3642,AOPEP,10,0.9009729519337567
3643,AP1AR,9,0.9181509170857503
3644,AP1G1,3,0.5187597421315016
3645,AP1M2,0,0.9998640600741122
3646,AP1S1,3,0.6328191400102865
3647,AP3S2,6,0.956357429456421
3648,AP4E1,0,0.9999191196556255
3649,AP4M1,7,0.9990283554837404
3650,AP5S1,0,0.5905208788629096
3651,APBA3,0,0.7307086246360971
3652,APBB1,3,0.7113600911207963
3653,APBB1IP,0,0.9978126609972588
3654,APBB3,9,0.9953291248948564
3655,APC,3,0.8297641975687394
3656,APC2,9,0.9992192628587785
3657,APCDD1,0,0.907052090215138
3658,APCDD1L,0,0.9981167128164841
3659,APCS,0,0.9999730852264521
3660,APH1A,11,0.8421289236219361
3661,APH1B,0,0.9768488131014131
3662,API5,4,0.99982493393612
3663,APIP,13,0.993788961018744
3664,APLF,0,0.9992162815113768
3665,APLNR,0,0.9996963507059563
3666,APLP2,11,0.9999191486711384
3667,APOA1,0,0.998884526773712
3668,APOA2,12,0.9322866340562856
